Timestamp,Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Traffic_Condition,Hour,DayOfWeek,Date
2024-03-11 00:45:00,89,67.22746302,69.27471744,Yellow,Rain,0,Medium,0,Monday,2024-03-11
2024-03-11 00:50:00,135,71.17066911,40.12896997,Red,Rain,0,Medium,0,Monday,2024-03-11
2024-03-11 00:55:00,51,64.52752712,43.31473724,Yellow,Rain,0,Low,0,Monday,2024-03-11
2024-03-11 01:00:00,177,70.36002752,59.63061816,Red,Clear,0,Medium,1,Monday,2024-03-11
2024-03-11 01:05:00,291,30.71254081,94.47580156,Red,Rain,0,High,1,Monday,2024-03-11
2024-03-11 01:10:00,247,68.02929525,69.10576315,Red,Fog,0,High,1,Monday,2024-03-11
2024-03-11 01:15:00,82,41.07339973,42.45805969,Yellow,Fog,0,Low,1,Monday,2024-03-11
2024-03-11 01:20:00,245,9.839098545,83.17706401,Green,Rain,0,High,1,Monday,2024-03-11
2024-03-11 01:25:00,204,40.34251994,93.53309451,Yellow,Rain,0,High,1,Monday,2024-03-11
2024-03-11 01:30:00,260,57.23736339,37.17787911,Yellow,Rain,1,High,1,Monday,2024-03-11
2024-03-11 01:35:00,99,57.6252294,82.20664768,Yellow,Fog,0,High,1,Monday,2024-03-11
2024-03-11 01:40:00,114,70.81522464,99.8289603,Yellow,Fog,0,High,1,Monday,2024-03-11
2024-03-11 01:45:00,292,42.61142841,85.16135768,Yellow,Rain,0,High,1,Monday,2024-03-11
2024-03-11 01:50:00,182,39.17559844,59.33598922,Red,Rain,0,Medium,1,Monday,2024-03-11
2024-03-11 01:55:00,214,18.7479103,87.16012816,Yellow,Rain,0,High,1,Monday,2024-03-11
2024-03-11 02:00:00,161,72.58262661,55.24782333,Green,Clear,1,High,2,Monday,2024-03-11
2024-03-11 02:05:00,147,53.40840557,62.00180079,Red,Rain,0,Medium,2,Monday,2024-03-11
2024-03-11 02:10:00,265,15.03703491,39.37010963,Green,Fog,0,High,2,Monday,2024-03-11
2024-03-11 02:15:00,239,64.94907162,42.22083376,Red,Fog,0,High,2,Monday,2024-03-11
2024-03-11 02:20:00,83,18.4399008,33.3901539,Red,Fog,0,High,2,Monday,2024-03-11
2024-03-11 02:25:00,181,48.44931652,76.75161289,Yellow,Fog,1,High,2,Monday,2024-03-11
2024-03-11 02:30:00,144,54.38606088,86.33695416,Green,Rain,0,High,2,Monday,2024-03-11
2024-03-11 02:35:00,89,18.77675213,36.73360278,Yellow,Rain,0,High,2,Monday,2024-03-11
2024-03-11 02:40:00,183,11.7473396,50.32024479,Red,Fog,0,High,2,Monday,2024-03-11
2024-03-11 02:45:00,62,55.11571318,14.99907028,Yellow,Rain,0,Low,2,Monday,2024-03-11
2024-03-11 02:50:00,194,36.55047422,20.87661085,Red,Fog,0,Medium,2,Monday,2024-03-11
2024-03-11 02:55:00,134,38.23879211,42.35046988,Green,Fog,0,Medium,2,Monday,2024-03-11
2024-03-11 03:00:00,137,36.44571765,71.72416952,Green,Rain,1,High,3,Monday,2024-03-11
2024-03-11 03:05:00,186,56.24424027,86.54421991,Yellow,Fog,0,High,3,Monday,2024-03-11
2024-03-11 03:10:00,249,63.12273384,63.76993004,Red,Rain,0,High,3,Monday,2024-03-11
2024-03-11 03:15:00,71,27.14724535,10.59092298,Yellow,Fog,0,Medium,3,Monday,2024-03-11
2024-03-11 03:20:00,159,19.36679032,58.69004436,Red,Fog,0,High,3,Monday,2024-03-11
2024-03-11 03:25:00,48,19.50581072,14.1124566,Green,Rain,0,High,3,Monday,2024-03-11
2024-03-11 03:30:00,110,69.70229494,78.94874329,Red,Rain,1,High,3,Monday,2024-03-11
2024-03-11 03:35:00,215,47.89590645,14.55944757,Green,Fog,0,High,3,Monday,2024-03-11
2024-03-11 03:40:00,164,79.11496226,20.36414064,Red,Rain,0,Medium,3,Monday,2024-03-11
2024-03-11 03:45:00,165,46.9643369,64.91760491,Green,Rain,0,Medium,3,Monday,2024-03-11
2024-03-11 03:50:00,159,18.04415798,91.87105385,Green,Clear,0,High,3,Monday,2024-03-11
2024-03-11 03:55:00,53,23.75454759,26.26187185,Red,Clear,0,Medium,3,Monday,2024-03-11
2024-03-11 04:00:00,273,62.87024796,91.69421775,Yellow,Clear,0,High,4,Monday,2024-03-11
2024-03-11 04:05:00,75,39.37546063,72.17973925,Red,Rain,0,Medium,4,Monday,2024-03-11
2024-03-11 04:10:00,10,50.92426923,38.69350524,Red,Rain,1,High,4,Monday,2024-03-11
2024-03-11 04:15:00,277,69.7037494,53.78813373,Yellow,Clear,0,High,4,Monday,2024-03-11
2024-03-11 04:20:00,270,51.37332536,32.20904934,Green,Clear,0,High,4,Monday,2024-03-11
2024-03-11 04:25:00,166,32.20295948,95.20787544,Red,Fog,0,High,4,Monday,2024-03-11
2024-03-11 04:30:00,227,54.61434846,52.21125652,Red,Rain,0,High,4,Monday,2024-03-11
2024-03-11 04:35:00,26,75.70447423,72.28431806,Green,Rain,0,Medium,4,Monday,2024-03-11
2024-03-11 04:40:00,243,13.59853057,12.21487813,Yellow,Rain,1,High,4,Monday,2024-03-11
2024-03-11 04:45:00,213,42.06406613,72.6625426,Yellow,Clear,0,High,4,Monday,2024-03-11
2024-03-11 04:50:00,53,59.67067232,64.59175656,Yellow,Rain,0,Medium,4,Monday,2024-03-11
2024-03-11 04:55:00,168,7.666544536,73.46144856,Yellow,Clear,0,High,4,Monday,2024-03-11
2024-03-11 05:00:00,174,64.69663579,71.93472675,Yellow,Rain,0,Medium,5,Monday,2024-03-11
2024-03-11 05:05:00,261,77.1434615,44.63790433,Green,Fog,0,High,5,Monday,2024-03-11
2024-03-11 05:10:00,73,36.20715391,26.64978455,Green,Rain,1,High,5,Monday,2024-03-11
2024-03-11 05:15:00,108,6.605156973,93.44653765,Green,Fog,0,High,5,Monday,2024-03-11
2024-03-11 05:20:00,26,37.1859885,12.80336225,Red,Clear,1,High,5,Monday,2024-03-11
2024-03-11 05:25:00,151,11.40027957,82.26786985,Green,Rain,0,High,5,Monday,2024-03-11
2024-03-11 05:30:00,298,78.28517616,24.64390372,Yellow,Rain,0,High,5,Monday,2024-03-11
2024-03-11 05:35:00,169,72.34973028,78.2107753,Yellow,Clear,0,Medium,5,Monday,2024-03-11
2024-03-11 05:40:00,183,62.44418519,64.48623492,Yellow,Clear,0,Medium,5,Monday,2024-03-11
2024-03-11 05:45:00,55,42.38465479,15.83076623,Red,Rain,0,Low,5,Monday,2024-03-11
2024-03-11 05:50:00,46,76.95166204,83.56164649,Red,Fog,1,High,5,Monday,2024-03-11
2024-03-11 05:55:00,68,42.48674756,42.50593703,Yellow,Rain,0,Low,5,Monday,2024-03-11
2024-03-11 06:00:00,131,24.56571525,22.64577126,Green,Clear,0,Medium,6,Monday,2024-03-11
2024-03-11 06:05:00,291,29.96900755,18.4856523,Red,Rain,0,High,6,Monday,2024-03-11
2024-03-11 06:10:00,74,74.5319849,79.77649555,Green,Fog,0,Medium,6,Monday,2024-03-11
2024-03-11 06:15:00,217,52.46295154,49.40779472,Yellow,Rain,0,High,6,Monday,2024-03-11
2024-03-11 06:20:00,52,41.98255636,18.94653474,Yellow,Rain,0,Low,6,Monday,2024-03-11
2024-03-11 06:25:00,98,45.50650831,56.31461795,Red,Fog,0,Medium,6,Monday,2024-03-11
2024-03-11 06:30:00,124,62.27906844,36.76543196,Green,Fog,0,Medium,6,Monday,2024-03-11
2024-03-11 06:35:00,274,19.86552997,24.81577846,Green,Fog,0,High,6,Monday,2024-03-11
2024-03-11 06:40:00,59,60.665883,95.07155089,Green,Fog,0,High,6,Monday,2024-03-11
2024-03-11 06:45:00,293,61.80315411,53.95670559,Yellow,Clear,0,High,6,Monday,2024-03-11
2024-03-11 06:50:00,219,34.70586432,56.82900608,Green,Rain,0,High,6,Monday,2024-03-11
2024-03-11 06:55:00,118,28.41292,11.92911005,Yellow,Fog,0,Medium,6,Monday,2024-03-11
2024-03-11 07:00:00,144,61.39716539,72.22340904,Red,Fog,0,Medium,7,Monday,2024-03-11
2024-03-11 07:05:00,232,44.55252882,91.970035,Green,Clear,0,High,7,Monday,2024-03-11
2024-03-11 07:10:00,179,26.67071158,83.10289149,Green,Fog,0,High,7,Monday,2024-03-11
2024-03-11 07:15:00,180,24.53079087,86.57069941,Green,Rain,0,High,7,Monday,2024-03-11
2024-03-11 07:20:00,169,26.87276217,74.18506651,Yellow,Fog,0,Medium,7,Monday,2024-03-11
2024-03-11 07:25:00,179,20.86077301,74.65345432,Green,Fog,0,Medium,7,Monday,2024-03-11
2024-03-11 07:30:00,166,15.51551028,18.15726682,Yellow,Fog,0,High,7,Monday,2024-03-11
2024-03-11 07:35:00,83,76.36909314,28.0844904,Yellow,Rain,0,Low,7,Monday,2024-03-11
2024-03-11 07:40:00,112,71.07769147,12.50859113,Yellow,Rain,0,Medium,7,Monday,2024-03-11
2024-03-11 07:45:00,20,36.07185147,95.60053999,Red,Rain,0,High,7,Monday,2024-03-11
2024-03-11 07:50:00,270,10.68837221,16.32153894,Red,Fog,0,High,7,Monday,2024-03-11
2024-03-11 07:55:00,272,68.72056989,63.49594152,Red,Fog,0,High,7,Monday,2024-03-11
2024-03-11 08:00:00,46,23.34574928,36.76893563,Yellow,Clear,0,Medium,8,Monday,2024-03-11
2024-03-11 08:05:00,293,78.52578033,84.85544287,Red,Clear,0,High,8,Monday,2024-03-11
2024-03-11 08:10:00,207,72.6429605,26.88989539,Green,Clear,0,High,8,Monday,2024-03-11
2024-03-11 08:15:00,114,76.35720375,61.50490595,Yellow,Rain,0,Medium,8,Monday,2024-03-11
2024-03-11 08:20:00,57,17.42763118,78.36364424,Green,Fog,0,High,8,Monday,2024-03-11
2024-03-11 08:25:00,20,35.06282058,70.85616913,Red,Clear,0,Medium,8,Monday,2024-03-11
2024-03-11 08:30:00,18,39.86304269,86.92012406,Green,Rain,0,High,8,Monday,2024-03-11
2024-03-11 08:35:00,203,13.29105848,14.05037038,Yellow,Rain,0,High,8,Monday,2024-03-11
2024-03-11 08:40:00,76,54.27403128,10.98848243,Yellow,Rain,1,High,8,Monday,2024-03-11
2024-03-11 08:45:00,144,58.60626395,19.74172384,Yellow,Fog,0,Medium,8,Monday,2024-03-11
2024-03-11 08:50:00,76,76.62753894,53.75302597,Yellow,Fog,0,Medium,8,Monday,2024-03-11
2024-03-11 08:55:00,225,10.32059707,97.65306171,Red,Rain,0,High,8,Monday,2024-03-11
2024-03-11 09:00:00,257,18.7996469,39.49525867,Green,Fog,0,High,9,Monday,2024-03-11
2024-03-11 09:05:00,225,36.11137845,33.10859299,Green,Rain,0,High,9,Monday,2024-03-11
2024-03-11 09:10:00,203,40.65276085,65.65013235,Yellow,Fog,0,High,9,Monday,2024-03-11
2024-03-11 09:15:00,148,19.57965224,74.4409796,Red,Fog,0,High,9,Monday,2024-03-11
2024-03-11 09:20:00,125,8.074649219,16.47208972,Green,Rain,0,High,9,Monday,2024-03-11
2024-03-11 09:25:00,80,42.63091519,35.07097591,Green,Fog,0,Low,9,Monday,2024-03-11
2024-03-11 09:30:00,247,20.38449437,71.52166837,Green,Clear,0,High,9,Monday,2024-03-11
2024-03-11 09:35:00,289,36.59608225,90.88722184,Yellow,Rain,0,High,9,Monday,2024-03-11
2024-03-11 09:40:00,181,27.72651569,74.65935494,Green,Clear,0,Medium,9,Monday,2024-03-11
2024-03-11 09:45:00,206,13.1874484,73.53406507,Green,Fog,0,High,9,Monday,2024-03-11
2024-03-11 09:50:00,240,76.64513677,24.25403698,Green,Clear,0,High,9,Monday,2024-03-11
2024-03-11 09:55:00,183,74.6662698,72.97199176,Yellow,Rain,0,Medium,9,Monday,2024-03-11
2024-03-11 10:00:00,151,42.10888958,51.64516061,Yellow,Fog,0,Medium,10,Monday,2024-03-11
2024-03-11 10:05:00,223,47.00278303,89.67832589,Yellow,Rain,0,High,10,Monday,2024-03-11
2024-03-11 10:10:00,203,45.89755535,42.3320196,Red,Fog,0,High,10,Monday,2024-03-11
2024-03-11 10:15:00,59,47.71939349,99.67484765,Yellow,Fog,0,High,10,Monday,2024-03-11
2024-03-11 10:20:00,103,64.27756952,92.91849574,Yellow,Fog,0,High,10,Monday,2024-03-11
2024-03-11 10:25:00,57,61.56801784,51.31633465,Red,Rain,0,Medium,10,Monday,2024-03-11
2024-03-11 10:30:00,158,72.40825982,60.3536272,Yellow,Rain,0,Medium,10,Monday,2024-03-11
2024-03-11 10:35:00,156,18.14013125,78.28317258,Yellow,Clear,0,High,10,Monday,2024-03-11
2024-03-11 10:40:00,251,17.48496214,42.722774,Red,Fog,1,High,10,Monday,2024-03-11
2024-03-11 10:45:00,199,13.16281248,53.69037105,Red,Rain,0,High,10,Monday,2024-03-11
2024-03-11 10:50:00,97,23.56660161,15.55958763,Red,Rain,0,Medium,10,Monday,2024-03-11
2024-03-11 10:55:00,148,45.66634465,92.97883872,Yellow,Clear,0,High,10,Monday,2024-03-11
2024-03-11 11:00:00,187,42.18943796,60.59686143,Green,Fog,0,Medium,11,Monday,2024-03-11
2024-03-11 11:05:00,153,40.81273004,64.66765315,Red,Clear,0,Medium,11,Monday,2024-03-11
2024-03-11 11:10:00,88,45.35914169,52.72587579,Yellow,Rain,0,Medium,11,Monday,2024-03-11
2024-03-11 11:15:00,46,13.86368884,73.10548483,Yellow,Clear,0,High,11,Monday,2024-03-11
2024-03-11 11:20:00,11,60.60548156,76.74982903,Red,Fog,0,Medium,11,Monday,2024-03-11
2024-03-11 11:25:00,148,34.26962953,44.11200001,Yellow,Fog,0,Medium,11,Monday,2024-03-11
2024-03-11 11:30:00,174,37.52313373,90.25513207,Yellow,Rain,0,High,11,Monday,2024-03-11
2024-03-11 11:35:00,65,72.39378361,90.93855645,Yellow,Fog,0,High,11,Monday,2024-03-11
2024-03-11 11:40:00,274,29.97479433,25.39168687,Yellow,Rain,0,High,11,Monday,2024-03-11
2024-03-11 11:45:00,12,6.800507393,58.47709902,Green,Clear,0,High,11,Monday,2024-03-11
2024-03-11 11:50:00,202,65.34123998,15.53760944,Green,Rain,0,High,11,Monday,2024-03-11
2024-03-11 11:55:00,216,65.93373671,91.85690039,Red,Fog,0,High,11,Monday,2024-03-11
2024-03-11 12:00:00,156,62.05460838,45.89457784,Red,Rain,0,Medium,12,Monday,2024-03-11
2024-03-11 12:05:00,81,5.017799339,44.69235941,Yellow,Fog,0,High,12,Monday,2024-03-11
2024-03-11 12:10:00,26,66.53667873,54.22455483,Green,Clear,0,Medium,12,Monday,2024-03-11
2024-03-11 12:15:00,256,47.5064475,33.41305543,Green,Clear,0,High,12,Monday,2024-03-11
2024-03-11 12:20:00,31,13.10892616,78.58636665,Red,Rain,0,High,12,Monday,2024-03-11
2024-03-11 12:25:00,59,14.39681446,79.15313353,Yellow,Rain,0,High,12,Monday,2024-03-11
2024-03-11 12:30:00,267,12.0884991,65.94821217,Green,Clear,0,High,12,Monday,2024-03-11
2024-03-11 12:35:00,142,50.37658227,19.71408794,Green,Fog,1,High,12,Monday,2024-03-11
2024-03-11 12:40:00,256,15.10479826,93.2018876,Green,Rain,0,High,12,Monday,2024-03-11
2024-03-11 12:45:00,106,50.63542655,31.46462924,Red,Fog,0,Medium,12,Monday,2024-03-11
2024-03-11 12:50:00,174,55.27371445,93.93807111,Green,Fog,0,High,12,Monday,2024-03-11
2024-03-11 12:55:00,128,31.43619725,94.04331668,Green,Rain,0,High,12,Monday,2024-03-11
2024-03-11 13:00:00,223,57.11713615,30.66768925,Yellow,Fog,0,High,13,Monday,2024-03-11
2024-03-11 13:05:00,48,76.86211258,94.30109272,Green,Rain,0,High,13,Monday,2024-03-11
2024-03-11 13:10:00,105,18.32790709,43.48201893,Yellow,Fog,0,High,13,Monday,2024-03-11
2024-03-11 13:15:00,169,25.72475895,40.52324689,Red,Fog,0,Medium,13,Monday,2024-03-11
2024-03-11 13:20:00,64,69.85071301,78.01795047,Yellow,Rain,0,Medium,13,Monday,2024-03-11
2024-03-11 13:25:00,210,54.55814724,81.08212018,Yellow,Fog,0,High,13,Monday,2024-03-11
2024-03-11 13:30:00,193,27.3702147,48.81397874,Red,Rain,1,High,13,Monday,2024-03-11
2024-03-11 13:35:00,76,51.06583915,51.19853536,Red,Fog,0,Medium,13,Monday,2024-03-11
2024-03-11 13:40:00,159,69.59725976,87.91653686,Red,Rain,0,High,13,Monday,2024-03-11
2024-03-11 13:45:00,139,53.3281999,23.46111086,Green,Clear,0,Medium,13,Monday,2024-03-11
2024-03-11 13:50:00,22,57.96674199,48.73909982,Red,Fog,0,Low,13,Monday,2024-03-11
2024-03-11 13:55:00,181,51.89393306,77.925587,Yellow,Clear,0,Medium,13,Monday,2024-03-11
2024-03-11 14:00:00,275,77.26842002,11.49502454,Green,Clear,1,High,14,Monday,2024-03-11
2024-03-11 14:05:00,227,52.24612259,53.30224779,Yellow,Rain,0,High,14,Monday,2024-03-11
2024-03-11 14:10:00,225,16.3301555,35.12817604,Green,Fog,0,High,14,Monday,2024-03-11
2024-03-11 14:15:00,190,75.06974891,51.95576231,Green,Fog,0,Medium,14,Monday,2024-03-11
2024-03-11 14:20:00,124,9.048472314,76.84591133,Green,Rain,0,High,14,Monday,2024-03-11
2024-03-11 14:25:00,192,19.51772204,29.19383891,Green,Rain,0,High,14,Monday,2024-03-11
2024-03-11 14:30:00,172,12.06758919,94.66673125,Red,Fog,0,High,14,Monday,2024-03-11
2024-03-11 14:35:00,32,7.102925045,46.07249899,Yellow,Clear,0,High,14,Monday,2024-03-11
2024-03-11 14:40:00,255,23.64756426,41.40022092,Red,Fog,0,High,14,Monday,2024-03-11
2024-03-11 14:45:00,73,35.77844844,34.14998336,Green,Rain,0,Medium,14,Monday,2024-03-11
2024-03-11 14:50:00,290,71.72979678,93.78807685,Green,Rain,0,High,14,Monday,2024-03-11
2024-03-11 14:55:00,64,30.37255655,52.25423666,Green,Rain,0,Medium,14,Monday,2024-03-11
2024-03-11 15:00:00,227,9.829207786,66.58037785,Green,Fog,0,High,15,Monday,2024-03-11
2024-03-11 15:05:00,108,16.90965017,60.01276855,Green,Fog,0,High,15,Monday,2024-03-11
2024-03-11 15:10:00,147,48.04438286,88.88573212,Yellow,Rain,0,High,15,Monday,2024-03-11
2024-03-11 15:15:00,240,73.88975143,45.79108338,Green,Fog,0,High,15,Monday,2024-03-11
2024-03-11 15:20:00,163,48.96496635,78.92138086,Yellow,Rain,0,Medium,15,Monday,2024-03-11
2024-03-11 15:25:00,106,79.47032655,92.78877662,Red,Clear,1,High,15,Monday,2024-03-11
2024-03-11 15:30:00,153,56.50399572,83.05793357,Yellow,Clear,0,High,15,Monday,2024-03-11
2024-03-11 15:35:00,188,21.50569087,65.8625788,Red,Fog,0,Medium,15,Monday,2024-03-11
2024-03-11 15:40:00,31,23.5313464,52.20646507,Yellow,Fog,1,High,15,Monday,2024-03-11
2024-03-11 15:45:00,215,41.04712016,91.86830005,Yellow,Fog,0,High,15,Monday,2024-03-11
2024-03-11 15:50:00,234,52.30002885,13.80862089,Red,Rain,1,High,15,Monday,2024-03-11
2024-03-11 15:55:00,199,44.88799719,17.45173404,Red,Fog,0,Medium,15,Monday,2024-03-11
2024-03-11 16:00:00,90,66.95479037,99.23503069,Green,Fog,1,High,16,Monday,2024-03-11
2024-03-11 16:05:00,154,36.89617186,20.24518765,Red,Fog,0,Medium,16,Monday,2024-03-11
2024-03-11 16:10:00,28,64.4022995,40.26524908,Green,Rain,0,Low,16,Monday,2024-03-11
2024-03-11 16:15:00,85,8.59587083,42.19615482,Green,Fog,0,High,16,Monday,2024-03-11
2024-03-11 16:20:00,236,62.26163371,11.98240813,Yellow,Fog,0,High,16,Monday,2024-03-11
2024-03-11 16:25:00,191,43.10038799,32.05204986,Green,Fog,0,Medium,16,Monday,2024-03-11
2024-03-11 16:30:00,230,23.50117495,68.43424525,Yellow,Rain,0,High,16,Monday,2024-03-11
2024-03-11 16:35:00,41,29.70610812,48.78079268,Green,Fog,0,Medium,16,Monday,2024-03-11
2024-03-11 16:40:00,200,59.30579002,23.5678669,Yellow,Clear,0,Medium,16,Monday,2024-03-11
2024-03-11 16:45:00,266,23.49098386,86.54417256,Yellow,Fog,1,High,16,Monday,2024-03-11
2024-03-11 16:50:00,10,67.36094923,50.06105462,Red,Clear,0,Medium,16,Monday,2024-03-11
2024-03-11 16:55:00,65,66.30534208,86.83143877,Red,Rain,1,High,16,Monday,2024-03-11
2024-03-11 17:00:00,148,11.73142981,33.52065108,Yellow,Rain,1,High,17,Monday,2024-03-11
2024-03-11 17:05:00,298,8.080132583,97.86531004,Yellow,Fog,0,High,17,Monday,2024-03-11
2024-03-11 17:10:00,132,40.46701903,53.17162209,Red,Rain,0,Medium,17,Monday,2024-03-11
2024-03-11 17:15:00,247,70.32454941,65.70617671,Red,Clear,0,High,17,Monday,2024-03-11
2024-03-11 17:20:00,148,68.22699953,60.66803584,Yellow,Rain,0,Medium,17,Monday,2024-03-11
2024-03-11 17:25:00,127,67.59986633,32.1176624,Green,Fog,0,Medium,17,Monday,2024-03-11
2024-03-11 17:30:00,18,42.19375973,39.22297976,Green,Clear,0,Low,17,Monday,2024-03-11
2024-03-11 17:35:00,97,33.84066175,75.92983806,Green,Rain,0,Medium,17,Monday,2024-03-11
2024-03-11 17:40:00,59,7.373230313,89.97017702,Yellow,Rain,0,High,17,Monday,2024-03-11
2024-03-11 17:45:00,251,30.46659733,60.37903006,Yellow,Clear,0,High,17,Monday,2024-03-11
2024-03-11 17:50:00,264,47.00287368,99.12494736,Red,Clear,0,High,17,Monday,2024-03-11
2024-03-11 17:55:00,149,26.68514324,97.8726794,Red,Fog,0,High,17,Monday,2024-03-11
2024-03-11 18:00:00,235,31.49924274,52.00927281,Yellow,Fog,0,High,18,Monday,2024-03-11
2024-03-11 18:05:00,176,5.732537514,31.23494052,Red,Rain,0,High,18,Monday,2024-03-11
2024-03-11 18:10:00,295,61.81645424,44.31211096,Green,Clear,0,High,18,Monday,2024-03-11
2024-03-11 18:15:00,113,65.2569444,44.32563062,Yellow,Fog,0,Medium,18,Monday,2024-03-11
2024-03-11 18:20:00,61,76.04155299,32.88891632,Red,Fog,0,Low,18,Monday,2024-03-11
2024-03-11 18:25:00,39,56.86477784,88.57142322,Green,Clear,1,High,18,Monday,2024-03-11
2024-03-11 18:30:00,218,52.81358701,12.42687973,Red,Fog,1,High,18,Monday,2024-03-11
2024-03-11 18:35:00,133,25.20070966,86.97295703,Yellow,Fog,0,High,18,Monday,2024-03-11
2024-03-11 18:40:00,169,66.80955852,19.39741963,Yellow,Clear,0,Medium,18,Monday,2024-03-11
2024-03-11 18:45:00,192,25.9034814,39.43158365,Yellow,Fog,0,Medium,18,Monday,2024-03-11
2024-03-11 18:50:00,41,21.92342878,69.38643441,Green,Fog,0,Medium,18,Monday,2024-03-11
2024-03-11 18:55:00,208,79.51493921,78.10206487,Green,Rain,0,High,18,Monday,2024-03-11
2024-03-11 19:00:00,100,42.42765796,43.64131488,Yellow,Clear,0,Low,19,Monday,2024-03-11
2024-03-11 19:05:00,190,40.4293356,73.27430908,Yellow,Rain,0,Medium,19,Monday,2024-03-11
2024-03-11 19:10:00,152,47.38857599,98.26024464,Red,Rain,0,High,19,Monday,2024-03-11
2024-03-11 19:15:00,260,16.76866014,61.76263119,Red,Fog,0,High,19,Monday,2024-03-11
2024-03-11 19:20:00,192,57.46825918,90.77002952,Green,Clear,1,High,19,Monday,2024-03-11
2024-03-11 19:25:00,165,64.28687791,84.96718445,Green,Rain,0,High,19,Monday,2024-03-11
2024-03-11 19:30:00,161,18.21359337,78.12005275,Yellow,Fog,1,High,19,Monday,2024-03-11
2024-03-11 19:35:00,67,33.33447196,11.08053852,Yellow,Fog,0,Medium,19,Monday,2024-03-11
2024-03-11 19:40:00,254,74.71284627,42.86957403,Green,Fog,1,High,19,Monday,2024-03-11
2024-03-11 19:45:00,190,18.24971191,64.68357872,Red,Rain,0,High,19,Monday,2024-03-11
2024-03-11 19:50:00,182,75.84276558,66.94540909,Red,Rain,0,Medium,19,Monday,2024-03-11
2024-03-11 19:55:00,262,57.22635633,34.80082901,Yellow,Clear,0,High,19,Monday,2024-03-11
2024-03-11 20:00:00,175,47.18320283,24.31546675,Green,Rain,0,Medium,20,Monday,2024-03-11
2024-03-11 20:05:00,12,29.85494057,78.35209057,Green,Rain,0,Medium,20,Monday,2024-03-11
2024-03-11 20:10:00,181,14.85454891,84.76487576,Green,Rain,1,High,20,Monday,2024-03-11
2024-03-11 20:15:00,98,28.15436904,94.54328154,Green,Fog,0,High,20,Monday,2024-03-11
2024-03-11 20:20:00,66,36.37705712,64.51411506,Green,Fog,0,Medium,20,Monday,2024-03-11
2024-03-11 20:25:00,214,14.15881186,74.59767942,Green,Clear,1,High,20,Monday,2024-03-11
2024-03-11 20:30:00,214,24.48710829,17.73169475,Green,Rain,0,High,20,Monday,2024-03-11
2024-03-11 20:35:00,35,68.65757438,11.45272387,Red,Fog,0,Low,20,Monday,2024-03-11
2024-03-11 20:40:00,51,17.37191694,84.2960365,Green,Fog,0,High,20,Monday,2024-03-11
2024-03-11 20:45:00,160,14.38819819,42.91111368,Green,Fog,0,High,20,Monday,2024-03-11
2024-03-11 20:50:00,255,16.3220772,56.18798532,Yellow,Rain,0,High,20,Monday,2024-03-11
2024-03-11 20:55:00,202,25.25194802,87.47530888,Green,Fog,0,High,20,Monday,2024-03-11
2024-03-11 21:00:00,148,10.67113936,88.6850631,Red,Fog,0,High,21,Monday,2024-03-11
2024-03-11 21:05:00,36,41.19146678,95.89150991,Yellow,Fog,0,High,21,Monday,2024-03-11
2024-03-11 21:10:00,51,76.93898743,40.65487882,Yellow,Fog,0,Low,21,Monday,2024-03-11
2024-03-11 21:15:00,263,67.33921077,47.74960013,Red,Rain,0,High,21,Monday,2024-03-11
2024-03-11 21:20:00,163,30.53169767,63.43163651,Red,Fog,0,Medium,21,Monday,2024-03-11
2024-03-11 21:25:00,114,50.98320735,99.16819585,Red,Clear,0,High,21,Monday,2024-03-11
2024-03-11 21:30:00,14,55.61312686,51.36299337,Red,Clear,0,Medium,21,Monday,2024-03-11
2024-03-11 21:35:00,140,19.17555972,50.69374682,Green,Fog,0,High,21,Monday,2024-03-11
2024-03-11 21:40:00,161,54.68226756,45.08694152,Green,Rain,0,Medium,21,Monday,2024-03-11
2024-03-11 21:45:00,216,6.604043773,21.15842473,Yellow,Rain,0,High,21,Monday,2024-03-11
2024-03-11 21:50:00,271,63.35465227,52.97980715,Red,Fog,0,High,21,Monday,2024-03-11
2024-03-11 21:55:00,216,74.66014554,62.62205896,Yellow,Rain,0,High,21,Monday,2024-03-11
2024-03-11 22:00:00,267,35.50363346,90.17401614,Yellow,Clear,0,High,22,Monday,2024-03-11
2024-03-11 22:05:00,131,48.57688691,19.38823167,Red,Rain,0,Medium,22,Monday,2024-03-11
2024-03-11 22:10:00,152,39.99037273,20.92554329,Yellow,Rain,0,Medium,22,Monday,2024-03-11
2024-03-11 22:15:00,13,71.60932086,74.70528817,Yellow,Clear,0,Medium,22,Monday,2024-03-11
2024-03-11 22:20:00,238,61.22347655,59.74282002,Green,Clear,0,High,22,Monday,2024-03-11
2024-03-11 22:25:00,110,71.50550448,11.32567097,Yellow,Rain,0,Medium,22,Monday,2024-03-11
2024-03-11 22:30:00,205,49.3007292,24.69780726,Yellow,Fog,0,High,22,Monday,2024-03-11
2024-03-11 22:35:00,117,13.36548864,55.06984979,Yellow,Clear,0,High,22,Monday,2024-03-11
2024-03-11 22:40:00,157,61.40248579,46.67089204,Green,Fog,0,Medium,22,Monday,2024-03-11
2024-03-11 22:45:00,41,19.53256852,73.77371525,Red,Rain,1,High,22,Monday,2024-03-11
